chr1	201232401	201450000	64	1.97273886970853
chr1	201450001	201514600	19	2.68831091164024
chr1	201514601	201613200	29	1.98137231620256
chr1	201613201	201694800	24	1.6530152106208
chr1	201694801	202000800	90	1.90276843795055
chr1	202000801	202048400	14	4.00027726848151
chr1	202048401	202065400	5	3.09212791106312
chr1	202065401	202147000	24	2.49285678126518
chr1	202147001	202330600	54	1.7739926103043
chr1	202330601	202626400	87	2.17121109780849
chr1	202626401	202731800	31	1.65519363215641
chr1	202731801	202816800	25	2.08536511608417
chr1	202816801	202857600	12	1.59903331842771
chr1	202857601	203054800	58	2.03199943363806
chr1	203054801	203269000	63	1.7179642321296
chr1	203269001	203340400	21	3.27092799315262
chr1	203340401	203564800	66	2.05708299220282
chr1	203564801	203768800	60	1.77337789784392
chr1	203768801	203792600	7	1.94248034393944
chr1	203792601	203870800	23	2.22129345520527
chr1	203870801	203993200	36	1.78918181478422
chr1	203993201	204054400	18	1.42899413974109
chr1	204054401	204091800	11	2.38882306429704
chr1	204091801	204275400	54	1.8321022210636
chr1	204275401	204319600	13	2.28564286820449
chr1	204319601	204374000	16	1.95450056272894
chr1	204374001	204408000	10	2.57540620716102
chr1	204408001	204414800	2	7.09056209621258
chr1	204414801	204493000	23	2.10453280752217
chr1	204493001	204516800	7	2.84533791791277
chr1	204516801	204571200	16	1.99238989626611
chr1	204571201	204758200	55	1.40649068703985
chr1	204758201	205193400	128	1.71071567450704
chr1	205193401	205519800	96	1.96482387986637
chr1	205519801	205570800	15	2.43851018815261
chr1	205570801	205717000	43	2.84297221637013
chr1	205717001	205764600	14	2.37561327568195
chr1	205764601	205825800	18	1.92132289924659
chr1	205825801	206050200	66	1.64855269199626
chr1	206050201	206067200	5	2.31883473219258
chr1	206067201	206159000	25	1.63977742035474
chr1	206159001	206398700	9	2.81415150344945
chr1	206398701	206458200	14	1.54853071601639
chr1	206458201	206509200	15	1.94787351610349
chr1	206509201	206539800	9	1.64296301053866
chr1	206539801	206682600	42	2.01209719963995
chr1	206682601	206740400	17	2.50671851181927
chr1	206740401	207009000	79	1.94544473810472
chr1	207009001	207060000	15	2.45666305905173
chr1	207060001	248956422	12184	1.55519986626945
chr10	1	38481200	11257	1.54467143818517
chr10	38481201	38583200	17	15.7414878230997
chr10	38583201	38600200	5	2.68533113208011
chr10	38600201	38613800	4	1.15053111469689
chr10	38613801	38780400	49	2.12108141803296
chr10	38780401	38923200	38	7.75485604251188
chr10	38923201	38964000	12	2.90975967110813
chr10	38964001	39341400	111	1.69595748000681
chr10	39341401	39358400	5	1.00576970258494
chr10	39358401	39375400	5	1.75369760345251
chr10	39375401	39569200	54	2.12711790009883
chr10	39569201	40590900	4	1.20397046391535
chr10	40590901	41650000	11	5.35727739707255
chr10	41650001	41850600	42	2.01712431539082
chr10	41850601	42088600	24	123.802788537787
chr10	42088601	42105600	5	9.25222275191014
chr10	42105601	42146400	12	1.74811488384162
chr10	42146401	42180400	10	4.19275927206854
chr10	42180401	42296000	34	2.23410965779567
chr10	42296001	42323200	8	15.1516184381105
chr10	42323201	45495400	929	1.39484034596502
chr10	45495401	45818400	85	1.66601339472666
chr10	45818401	45879600	12	1.92452178218624
chr10	45879601	45917000	9	2.64194420728935
chr10	45917001	46100600	54	1.86451447836585
chr10	46100601	46160100	7	2.65148392139699
chr10	46160101	46219600	14	1.90593642886798
chr10	46219601	46396400	40	1.51971416468011
chr10	46396401	46481400	12	2.0902854925657
chr10	46481401	46535800	6	2.79142152824433
chr10	46535801	46563000	8	3.23956476436104
chr10	46563001	46869000	45	2.15711037770472
chr10	46869001	47008400	16	1.94530989482457
chr10	47008401	47457200	132	1.16586439957585
chr10	47457201	48167800	66	2.06422466701492
chr10	48167801	49810000	482	1.25197000652033
chr10	49810001	50012300	55	1.93575987248737
chr10	50012301	50360800	97	1.56558300482851
chr10	50360801	50646400	84	1.7494482630958
chr10	50646401	50704200	17	1.16651107135195
chr10	50704201	52768000	603	1.6637054098948
chr10	52768001	52788400	6	1.04768135650871
chr10	52788401	52978800	56	1.54692151317244
chr10	52978801	56892200	1148	1.72440661265098
chr10	56892201	58837000	571	1.63716530675401
chr10	58837001	59092000	75	1.43604404616193
chr10	59092001	59292600	59	1.68634532789813
chr10	59292601	59360600	20	2.07024283119244
chr10	59360601	59843400	142	1.63387770221423
chr10	59843401	60744400	265	1.832356221967
chr10	60744401	61594400	250	1.68190940754351
chr10	61594401	61744000	44	1.95219883297456
chr10	61744001	61764400	6	2.48819576920798
chr10	61764401	61781400	5	1.9445010313933
chr10	61781401	61890200	32	1.73123311453258
chr10	61890201	61931000	12	2.03538258611294
chr10	61931001	62063600	39	2.447824286524
chr10	62063601	62107800	13	2.04131666236106
chr10	62107801	62165600	17	1.57636322682699
chr10	62165601	62267600	30	1.99321868025845
chr10	62267601	62842200	168	1.59526931300301
chr10	62842201	63161800	94	1.44043044716891
chr10	63161801	63195800	10	2.20901007707069
chr10	63195801	63274000	23	2.70700959275418
chr10	63274001	63722800	132	1.97917612204092
chr10	63722801	63838400	34	1.66393606442501
chr10	63838401	64107000	79	1.40902772559759
chr10	64107001	67806200	1085	1.66439746942305
chr10	67806201	67850400	13	2.20885696546652
chr10	67850401	67881000	9	1.29199456401775
chr10	67881001	68112200	68	1.68470968193359
chr10	68112201	68326400	63	1.38482147263867
chr10	68326401	68346800	6	2.53572799969947
chr10	68346801	68870400	154	1.45306576492461
chr10	68870401	69020000	44	1.67713636888186
chr10	69020001	69054000	10	1.17194104809581
chr10	69054001	69241000	55	1.66601339472666
chr10	69241001	69312400	21	1.32785719523975
chr10	69312401	69468800	46	1.85022407279054
chr10	69468801	69523200	16	1.45831259486854
chr10	69523201	69530000	2	0.263468063482397
chr10	69530001	69982200	133	1.34658005361549
chr10	69982201	70033200	15	1.91972545223755
chr10	70033201	70131800	29	1.34182822887988
chr10	70131801	70172600	12	1.96945984175826
chr10	70172601	70213400	12	1.44864088682863
chr10	70213401	70244000	9	2.09115499865932
chr10	70244001	70373200	38	1.37258928731805
chr10	70373201	70403800	9	1.54210393120411
chr10	70403801	70417400	4	2.00027727809123
chr10	70417401	70811800	115	1.31030257745687
chr10	70811801	70859400	14	1.82083475460088
chr10	70859401	70890000	9	1.49277838329695
chr10	70890001	71192600	89	1.24988901916447
chr10	71192601	71678800	143	1.41264601873498
chr10	71678801	71842000	48	1.57319771942253
chr10	71842001	71882800	12	2.07052984768276
chr10	71882801	72097000	63	1.49962314781789
chr10	72097001	72239800	42	1.70929333282849
chr10	72239801	72358800	35	2.10862127646323
chr10	72358801	72426800	20	1.43087733572639
chr10	72426801	72583200	46	1.73255361717253
chr10	72583201	72705600	36	1.48452357062905
chr10	72705601	72841600	40	1.92665732912162
chr10	72841601	72889200	14	1.65576737797295
chr10	72889201	72957200	20	1.3577331886204
chr10	72957201	73035400	23	1.64912413583945
chr10	73035401	73076200	12	1.91030103045317
chr10	73076201	73100000	7	2.41864662404452
chr10	73100001	73137400	11	1.99377139444075
chr10	73137401	73518200	112	1.64649713321638
chr10	73518201	73569200	15	1.88648417764471
chr10	73569201	73603200	10	2.64322639765045
chr10	73603201	73667800	19	1.62754789587964
chr10	73667801	73695000	6	2.44290879130567
chr10	73695001	73769800	22	1.85471819358697
chr10	73769801	73820800	15	2.24388696106097
chr10	73820801	74602800	230	1.77780858636339
chr10	74602801	74820400	64	1.43853467821131
chr10	74820401	74997200	52	1.77879468615041
chr10	74997201	75044800	14	1.4759051411544
chr10	75044801	75092400	14	1.115971357919
chr10	75092401	75340600	73	1.64296301053866
chr10	75340601	75398400	17	1.12233238389855
chr10	75398401	75874400	140	1.54156957131095
chr10	75874401	76027400	45	1.25388062177778
chr10	76027401	76867200	246	1.54285234625048
chr10	76867201	77118800	74	1.37163821057964
chr10	77118801	77635600	151	1.53922058665306
chr10	77635601	77832800	58	1.30640299185512
chr10	77832801	77897400	19	1.79042241102287
chr10	77897401	78026600	38	1.50514241527308
chr10	78026601	78057200	9	1.86529006940657
chr10	78057201	78356400	86	1.27147227166428
chr10	78356401	78424400	20	1.41372351822445
chr10	78424401	78682800	76	1.65358820132312
chr10	78682801	78818800	40	1.4896774631227
chr10	78818801	78876600	17	1.19797682558582
chr10	78876601	79050000	51	1.44322876664578
chr10	79050001	79107800	17	1.97273886970853
chr10	79107801	79696000	173	1.60792487175465
chr10	79696001	79709600	2	2.53836581983052
chr10	79709601	79750400	10	1.21310127670025
chr10	79750401	79832000	23	2.13302370660249
chr10	79832001	79917000	21	1.7391712539995
chr10	79917001	80148200	67	1.38837760566567
chr10	80148201	80257000	32	1.96387077261749
chr10	80257001	80535800	82	1.46530399479833
chr10	80535801	80763600	66	1.23618957181959
chr10	80763601	83820200	896	1.59549047961807
chr10	83820201	84316600	144	1.30730883531075
chr10	84316601	84524000	61	1.74702469311244
chr10	84524001	84724600	59	1.30197342365558
chr10	84724601	85595000	252	1.52551884300174
chr10	85595001	85683400	26	1.12935574186283
chr10	85683401	85911200	67	1.47744046840295
chr10	85911201	86380400	138	1.13563561526393
chr10	86380401	86526600	43	1.52382792628251
chr10	86526601	86676200	44	1.23944993677101
chr10	86676201	86734000	17	1.53879388324549
chr10	86734001	86941400	61	1.77768536233314
chr10	86941401	86965200	7	1.21461576520431
chr10	86965201	87016200	15	1.76210512961994
chr10	87016201	87046800	9	1.31312112542415
chr10	87046801	87512600	98	1.82197100480769
chr10	87512601	87750600	70	1.58930938923965
chr10	87750601	87988600	70	1.90224095164785
chr10	87988601	88274200	84	1.57778431423969
